# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.243594726562500000e+03 1.865575599670410156e+01 1.370158447265625000e+03 1.243585205078125000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.000177176060785156e+00
1.000000000000000000e+03 1.591117954254150391e+01 1.889785885810852051e+00 1.252851486206054688e+00 1.533958721160888672e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.512508646823080560e-01
2.000000000000000000e+03 7.824932783842086792e-02 5.302442908287048340e-01 7.564682164229452610e-06 7.431809604167938232e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.015344919474258478e-02
3.000000000000000000e+03 8.098717778921127319e-02 4.941643178462982178e-01 5.521811544895172119e-06 7.676383852958679199e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.744566402546304573e-02
4.000000000000000000e+03 8.881192654371261597e-02 4.280644655227661133e-01 3.623441443778574467e-06 8.404009789228439331e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.220363880178246041e-02
5.000000000000000000e+03 9.267540276050567627e-02 2.819400727748870850e-01 1.992011675611138344e-05 8.770250529050827026e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.886225856804457035e-02
6.000000000000000000e+03 1.085991226136684418e-02 6.037827697582542896e-04 3.973292186856269836e-03 1.005275268107652664e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.515497750322808444e-03
7.000000000000000000e+03 6.418481934815645218e-03 1.793832052499055862e-04 9.912910172715783119e-07 5.844633094966411591e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.467370501015945487e-03
8.000000000000000000e+03 2.095429925248026848e-03 3.289478263468481600e-05 1.484440872445702553e-07 1.829001819714903831e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.243603497750635327e-04
9.000000000000000000e+03 3.395653329789638519e-04 1.431107534699549433e-06 2.328306436538696289e-10 2.742407959885895252e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.295151022322068809e-04
1.000000000000000000e+04 2.208791265729814768e-04 9.782321285456418991e-06 9.131363185588270426e-05 1.945459080161526799e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.156581252004984255e-04
1.100000000000000000e+04 1.979427615879103541e-04 7.273759905501719913e-08 4.243338480591773987e-08 1.817535667214542627e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.902418769126484540e-05
1.200000000000000000e+04 2.051400224445387721e-04 8.458912930109363515e-07 2.361016813665628433e-04 1.904519886011257768e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.514443865348627927e-04
1.300000000000000000e+04 1.935904874699190259e-04 1.034130363564145227e-07 9.678829519543796778e-05 1.778563309926539660e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.137438436865185278e-04
1.400000000000000000e+04 1.847892417572438717e-04 1.437781520507996902e-07 5.065521690994501114e-08 1.694996753940358758e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.935037052687987688e-05
1.500000000000000000e+04 3.610431682318449020e-03 4.141921090194955468e-05 6.108333170413970947e-02 3.571561072021722794e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.465754784953548485e-03
