# x, y
0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
2.999999999999999889e-02 0.000000000000000000e+00
1.499999999999999944e-02 0.000000000000000000e+00
2.249999999999999917e-02 0.000000000000000000e+00
7.499999999999999722e-03 0.000000000000000000e+00
1.124999999999999958e-02 0.000000000000000000e+00
2.624999999999999903e-02 0.000000000000000000e+00
1.874999999999999931e-02 0.000000000000000000e+00
3.749999999999999861e-03 0.000000000000000000e+00
5.624999999999999792e-03 0.000000000000000000e+00
2.062499999999999750e-02 0.000000000000000000e+00
2.812499999999999722e-02 0.000000000000000000e+00
1.312499999999999951e-02 0.000000000000000000e+00
9.374999999999999653e-03 0.000000000000000000e+00
2.437500000000000083e-02 0.000000000000000000e+00
1.687500000000000111e-02 0.000000000000000000e+00
1.874999999999999931e-03 0.000000000000000000e+00
2.812499999999999896e-03 0.000000000000000000e+00
