# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.241230590820312500e+03 1.865575599670410156e+01 1.362758422851562500e+03 1.241249877929687500e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.990442456673220839e-01
1.000000000000000000e+03 1.708838462829589844e+01 1.987662792205810547e+00 1.406570792198181152e+00 1.648125839233398438e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.546901334102965542e-01
2.000000000000000000e+03 1.176194027066230774e-01 4.475893974304199219e-01 4.498520866036415100e-06 1.104371473193168640e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.392622574809035174e-02
3.000000000000000000e+03 7.602403312921524048e-02 4.435092210769653320e-01 2.946762833744287491e-06 7.209443300962448120e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.348244677016319004e-02
4.000000000000000000e+03 5.898871272802352905e-02 4.057163596153259277e-01 2.060004044324159622e-03 5.641148239374160767e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.013954924077493713e-02
5.000000000000000000e+03 4.807853326201438904e-02 3.478324115276336670e-01 8.794461027719080448e-04 4.641973972320556641e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.529790680331624964e-02
6.000000000000000000e+03 5.335101857781410217e-02 2.479389905929565430e-01 9.506964124739170074e-05 5.182939022779464722e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.515751813249640534e-02
7.000000000000000000e+03 7.388235628604888916e-02 8.072275668382644653e-02 1.309672370553016663e-08 7.358220964670181274e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.174263874807783242e-02
8.000000000000000000e+03 1.906502805650234222e-02 5.079465452581644058e-03 1.543812686577439308e-07 1.873077824711799622e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.016147408810288949e-03
9.000000000000000000e+03 2.569529460743069649e-03 1.145356509368866682e-04 7.543712854385375977e-08 2.597734564915299416e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.197036785695160255e-03
1.000000000000000000e+04 1.849386375397443771e-03 3.634119639173150063e-05 3.406457835808396339e-07 1.831737463362514973e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.764618837835048755e-04
